duration_sec,affiliation,student,age_group,gender,device_type,ai_familiarity,ai_use_time,detect_easy,ai_literacy,ai_course,social_media_time,score_total,avg_resp_time,avg_conf,attn_check1,attn_conf1,attn_check2,attn_conf2,attn_both,tp_count,tn_count,fp_count,fn_count,tp_rate,tn_rate,ai_img_seen,real_img_seen,ai_classes,device_other,img_count,q1_conf,q2_conf,q3_conf,q4_conf,q5_conf,q6_conf,q7_conf,q8_conf,q9_conf,q10_conf,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
225,Class of 2027 (Juniors),Yes,,Man,Laptop,Extremely familiar,1-3 hrs/week,100,,No,2-4 hrs/day,9,9.6456003,6.8000002,Yes,10,Yes,10,Yes,7,2,0,1,.875,1,8,2,,,11,4,10,5,5,10,10,3,10,5,6,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
378,Class of 2027 (Juniors),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,68,36,No,2-4 hrs/day,6,23.7635,6,Yes,9,Yes,10,Yes,6,0,3,1,.85714287,0,7,3,,,10,10,10,10,10,1,2,3,10,2,2,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm)
226,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,48,20,Yes,30 min-1 hr/day,6,13.2507,5.9000001,Yes,7,Yes,9,Yes,2,4,2,2,.5,.66666669,4,6,The Economics of Art and Culture (ECON 2020),,11,6,6,7,6,9,3,6,8,4,4,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
195,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Extremely familiar,<1 hr/week,67,66,Yes,30 min-1 hr/day,6,10.6618,4.6999998,Yes,4,Yes,4,Yes,4,2,2,2,.66666669,.5,6,4,New Media from the Nineteenth Century to Now (ARTH 2115 / DCS 2610),,12,4,4,4,4,4,5,6,6,5,5,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
321,Class of 2027 (Juniors),Yes,,Man,Mobile phone,Not familiar at all,No AI use,48,0,No,<30 min/day,10,13.976,7.5999999,Yes,10,Yes,9,Yes,6,4,0,0,1,1,6,4,,,10,6,8,7,6,9,10,7,5,10,8,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
753,Class of 2027 (Juniors),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,0,0,No,4-6 hrs/day,8,58.5681,2.2,Yes,3,Yes,6,Yes,5,3,1,1,.83333331,.75,6,4,,,14,0,1,6,1,1,1,4,4,2,2,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
220,Class of 2029 (First-years),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,49,49,No,1-2 hrs/day,9,9.3879004,6.5,Yes,10,Yes,10,Yes,3,6,0,1,.75,1,4,6,,,11,10,8,10,0,10,6,10,5,5,1,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
1301,Class of 2029 (First-years),Yes,,Man,Other,Somewhat familiar,1-3 hrs/week,72,89,No,1-2 hrs/day,7,49.322899,6.4000001,Yes,10,Yes,10,Yes,6,1,3,0,1,.25,6,4,,iPad,10,7,7,9,3,3,5,8,9,9,4,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
352,Class of 2027 (Juniors),Yes,,Woman,Mobile phone,Somewhat familiar,No AI use,5,38,No,<30 min/day,5,22.8822,1.2,Yes,2,Yes,1,Yes,1,4,4,1,.5,.5,2,8,,,10,1,2,1,1,1,1,1,2,1,1,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
511,Faculty/Staff,No,35-44,Woman,Laptop,Somewhat familiar,<1 hr/week,0,0,No,<30 min/day,6,31.1644,5.3000002,No,5,Yes,1,No,3,3,2,2,.60000002,.60000002,5,5,,,10,8,5,8,1,6,2,5,2,9,7,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
156,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,30,30,No,2-4 hrs/day,7,6.9190001,5.8000002,Yes,5,Yes,10,Yes,4,3,2,1,.80000001,.60000002,5,5,,,10,6,4,6,4,4,3,6,10,5,10,FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
220,Class of 2026 (Seniors),Yes,,Woman,Laptop,Slightly familiar,<1 hr/week,49,49,No,2-4 hrs/day,8,6.4593,5.5,No,4,Yes,6,No,3,5,1,1,.75,.83333331,4,6,,,10,5,6,6,5,5,5,6,6,6,5,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
428,Class of 2028 (Sophomores),Yes,,Man,Laptop,Very familiar,1-3 hrs/week,48,71,No,30 min-1 hr/day,6,29.076099,7.8000002,Yes,10,Yes,10,Yes,4,2,2,2,.66666669,.5,6,4,,,10,6,7,8,10,10,10,6,6,7,8,FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
1304,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,55,28,No,1-2 hrs/day,6,35.741402,5.8000002,Yes,9,Yes,10,Yes,1,5,3,1,.5,.625,2,8,,,12,6,6,8,7,4,7,6,3,7,4,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
28948,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Somewhat familiar,No AI use,22,53,No,No social media,5,16.835699,4.6999998,Yes,10,Yes,10,Yes,2,3,4,1,.66666669,.42857143,3,7,,,10,2,3,2,4,5,9,7,6,4,5,TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
494,Class of 2029 (First-years),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,69,89,No,2-4 hrs/day,7,27.4501,6.5999999,Yes,10,Yes,9,Yes,4,3,2,1,.80000001,.60000002,5,5,,,18,5,7,9,9,5,8,6,3,7,7,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
308,Class of 2029 (First-years),Yes,,Man,Mobile phone,Very familiar,<1 hr/week,46,63,No,1-2 hrs/day,5,16.056999,6.4000001,Yes,7,Yes,3,Yes,3,2,3,2,.60000002,.40000001,5,5,,,11,4,9,5,3,9,8,5,6,8,7,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
550,Class of 2029 (First-years),Yes,,Woman,Other,Somewhat familiar,No AI use,31,54,No,2-4 hrs/day,6,40.9911,7.3000002,Yes,10,Yes,10,Yes,5,1,1,3,.625,.5,8,2,,iPad,18,7,10,7,7,7,7,7,7,7,7,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
216,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,62,61,Yes,2-4 hrs/day,6,7.4527001,6.5999999,Yes,10,Yes,8,Yes,5,1,1,3,.625,.5,8,2,"Advanced Data Science (DCS 3850),AI in the World (DCS 2470),The Ethics of the Image (CINE 2901 / GER 2253)",,10,10,2,4,10,5,9,10,5,6,5,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
307,Class of 2029 (First-years),Yes,,Woman,Laptop,Extremely familiar,No AI use,65,83,Yes,1-2 hrs/day,7,20.639601,6.5999999,Yes,5,Yes,10,Yes,3,4,3,0,1,.5714286,3,7,Writing with and about Generative AI (ENGL 1021),,15,5,4,5,7,10,6,10,10,6,3,FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
351,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Slightly familiar,No AI use,54,28,No,30 min-1 hr/day,8,21.364201,6.5999999,No,7,Yes,9,No,3,5,1,1,.75,.83333331,4,6,,,10,4,6,6,10,9,5,7,6,8,5,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
372,Class of 2029 (First-years),Yes,,Man,Mobile phone,Somewhat familiar,1-3 hrs/week,51,50,No,2-4 hrs/day,9,23.669701,4.8000002,Yes,7,Yes,8,Yes,5,4,0,1,.83333331,1,6,4,,,10,5,8,7,3,6,4,6,2,4,3,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
277,Class of 2029 (First-years),Yes,,Man,Laptop,Very familiar,4-6 hrs/week,67,75,No,1-2 hrs/day,8,16.0592,5.5999999,Yes,10,Yes,8,Yes,4,4,1,1,.80000001,.80000001,5,5,,,10,1,10,10,1,10,6,7,5,2,4,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
